# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	36547
#@/user_id	a2539fd9-2f40-4b0c-9b41-1f929aaf0d62
cai zhi dao 	才知道	c=3 d=0.652957 t=36547
can 	參	c=1 d=4.56586e-13 t=36547
can 	慘	c=1 d=2.93498e-20 t=36547
can fei 	殘廢	c=1 d=0.0319048 t=36547
can kao 	參考	c=7 d=0.67032 t=36547
can shu 	參數	c=26 d=0.790328 t=36547
can yu 	參與	c=1 d=5.21319e-15 t=36547
can zhao 	參照	c=1 d=2.03116e-13 t=36547
cang ku 	倉庫	c=1 d=1.15581e-27 t=36547
cao 	嘈	c=1 d=3.10525e-07 t=36547
cao 	草	c=5 d=6.25215e-05 t=36547
cao dan 	操蛋	c=1 d=4.70251e-07 t=36547
cao le 	草了	c=1 d=0.115903 t=36547
cao zuo 	操作	c=10 d=9.07488e-06 t=36547
ce 	測	c=16 d=0.053397 t=36547
ce bian 	側邊	c=1 d=9.74615e-22 t=36547
ce ce 	測測	c=1 d=1.00655e-18 t=36547
ce de 	測得	c=2 d=9.59451e-14 t=36547
ce guo 	測過	c=1 d=9.08106e-14 t=36547
ce hao le 	測好了	c=4 d=2.01061e-11 t=36547
ce lu e 	測蓼莪	c=1 d=0.021068 t=36547
ce lve 	策略	c=2 d=0.0211736 t=36547
ce shi 	測試	c=103 d=2.06607 t=36547
ce shi ce shi 	測試測試	c=1 d=0.00373503 t=36547
ce shi huan jing 	測試環境	c=3 d=1.80025e-05 t=36547
ce shi xia 	測試下	c=2 d=0.000366888 t=36547
ce xia 	測下	c=4 d=2.13426e-05 t=36547
ceng ji 	層級	c=1 d=0.0300468 t=36547
cha 	差	c=9 d=2.76077e-06 t=36547
cha 	插	c=2 d=1.42395e-11 t=36547
cha 	查	c=58 d=0.850445 t=36547
cha 	茬	c=1 d=2.64793e-15 t=36547
cha 	茶	c=1 d=1.5037e-05 t=36547
cha ba 	插拔	c=1 d=3.03374e-27 t=36547
cha bie 	差別	c=1 d=0.0473589 t=36547
cha bu chu lai 	查不出來	c=1 d=3.34995e-17 t=36547
cha bu dao 	查不到	c=5 d=0.0261214 t=36547
cha bu duo 	差不多	c=26 d=0.22091 t=36547
cha bu duo le 	差不多了	c=1 d=9.11697e-31 t=36547
cha chu lai 	查出來	c=3 d=0.275271 t=36547
cha chu lai le 	查出來了	c=2 d=0.000244817 t=36547
cha dao 	查到	c=8 d=0.0572688 t=36547
cha dao de 	查到的	c=1 d=8.59363e-12 t=36547
cha de 	差得	c=2 d=6.89693e-27 t=36547
cha de 	查的	c=1 d=6.92264e-27 t=36547
cha guo 	查過	c=1 d=0.000125275 t=36547
cha hu 	茶壺	c=1 d=1.48873e-05 t=36547
cha jian 	插件	c=17 d=0.0837432 t=36547
cha ju 	差距	c=2 d=0.798516 t=36547
cha ka 	插卡	c=1 d=2.78321e-13 t=36547
cha kan 	查看	c=16 d=1.18204 t=36547
cha kan de 	查看的	c=1 d=0.000214973 t=36547
cha ku 	查庫	c=1 d=9.66592e-13 t=36547
cha le 	差了	c=7 d=7.79541e-05 t=36547
cha le 	查了	c=4 d=1.523e-08 t=36547
cha ru 	插入	c=7 d=0.178737 t=36547
cha shang 	插上	c=1 d=0.11475 t=36547
cha tu 	插圖	c=1 d=7.81747e-16 t=36547
cha xia 	查下	c=2 d=0.00123708 t=36547
cha xun 	查詢	c=72 d=1.12464 t=36547
cha yi 	差異	c=1 d=0.0380064 t=36547
cha yi xia 	查一下	c=3 d=1.5066e-25 t=36547
cha zai 	茶宰	c=1 d=2.33798e-21 t=36547
cha zhao 	查找	c=1 d=8.34817e-24 t=36547
cha zhi 	插值	c=1 d=1.01771e-30 t=36547
chai 	拆	c=1 d=1.19206e-08 t=36547
chai 	柴	c=1 d=2.78606e-25 t=36547
chai de 	拆的	c=1 d=4.64118e-29 t=36547
chai fen 	拆分	c=0 d=1.19803e-09 t=36547
chai fen xia 	拆分下	c=1 d=1.20404e-08 t=36547
chan 	禪	c=0 d=3.00826e-17 t=36547
chan chu 	產出	c=3 d=0.0131019 t=36547
chan di 	產地	c=2 d=0.0608039 t=36547
chan kan 	產看	c=1 d=7.3255e-16 t=36547
chan pin 	產品	c=14 d=0.0520792 t=36547
chan sheng 	產生	c=3 d=1.95735e-07 t=36547
chang 	長	c=4 d=0.271081 t=36547
chang du 	長度	c=2 d=5.32916e-17 t=36547
chang jing 	場景	c=5 d=0.737131 t=36547
chang nian 	常年	c=2 d=2.56642e-15 t=36547
chang qi 	長期	c=2 d=0.216536 t=36547
chang shi 	嘗試	c=6 d=3.07666e-07 t=36547
chang shi pin 	長視頻	c=1 d=4.21841e-23 t=36547
chang xian 	嚐鮮	c=1 d=0.145876 t=36547
chang you 	常有	c=0 d=2.0165e-17 t=36547
chang you de 	常有的	c=1 d=2.0266e-16 t=36547
chang zhu 	常駐	c=1 d=1.83375e-16 t=36547
chao 	抄	c=2 d=4.15772e-09 t=36547
chao guo 	超過	c=3 d=4.25494e-09 t=36547
chao ji 	超級	c=4 d=0.00898153 t=36547
chao ji re 	超級熱	c=1 d=0.0902655 t=36547
chao jia 	吵架	c=1 d=1.62893e-05 t=36547
chao lai chao qu 	抄來抄去	c=1 d=2.40133e-12 t=36547
chao le 	抄了	c=2 d=1.13941e-06 t=36547
chao lian jie 	超鏈接	c=1 d=1.33779e-12 t=36547
chao qi lai 	吵起來	c=1 d=1.95996e-05 t=36547
chao shi 	超時	c=8 d=1.49674e-05 t=36547
chao shi le 	超時了	c=1 d=0.000148489 t=36547
chao yi xia 	抄一下	c=1 d=8.98765e-10 t=36547
che 	車	c=3 d=0.416862 t=36547
che che 	車車	c=0 d=2.49245e-10 t=36547
che hui 	撤回	c=2 d=3.68255e-13 t=36547
che xiao 	撤銷	c=2 d=5.35444e-05 t=36547
chen 	趁	c=1 d=0.0132336 t=36547
chen mi yu 	沉迷於	c=3 d=0.0163259 t=36547
chen xi 	晨曦	c=2 d=0.329981 t=36547
cheng 	成	c=12 d=2.46681e-05 t=36547
cheng ben 	成本	c=6 d=1.93306e-15 t=36547
cheng du 	程度	c=1 d=6.74368e-13 t=36547
cheng gong 	成功	c=13 d=0.0138427 t=36547
cheng guo 	成果	c=1 d=1.23578e-20 t=36547
cheng hu 	稱呼	c=1 d=2.19465e-12 t=36547
cheng shu 	成熟	c=2 d=0.000746586 t=36547
cheng xiao 	成效	c=1 d=0.000140543 t=36547
cheng xu 	程序	c=11 d=0.14883 t=36547
cheng xu yuan 	程序員	c=5 d=0.000621351 t=36547
cheng yi 	乘以	c=2 d=1.33045e-06 t=36547
cheng yuan 	成員	c=3 d=1.09794e-11 t=36547
cheng zhang 	成長	c=1 d=1.15223e-20 t=36547
chi 	吃	c=10 d=0.00548905 t=36547
chi bao 	吃飽	c=1 d=7.73311e-07 t=36547
chi bao bao 	吃飽飽	c=1 d=7.77187e-06 t=36547
chi dao 	遲到	c=6 d=0.470949 t=36547
chi dao le 	遲到了	c=1 d=0.839457 t=36547
chi dao le ma 	遲到了嗎	c=1 d=0.00683978 t=36547
chi de 	吃得	c=3 d=0.00489275 t=36547
chi dian 	吃點	c=7 d=0.000329772 t=36547
chi fan 	吃飯	c=13 d=0.778801 t=36547
chi fan fan 	吃飯飯	c=3 d=3.99492e-07 t=36547
chi le 	吃了	c=1 d=0.131994 t=36547
chi le ge fan 	吃了個飯	c=1 d=3.00202e-21 t=36547
chi ling shi 	吃零食	c=1 d=0.0505395 t=36547
chi sha 	吃啥	c=2 d=1.07936e-05 t=36547
chi sha le 	吃啥了	c=1 d=1.40419e-23 t=36547
chi wan 	吃完	c=2 d=0.00414854 t=36547
chi wan fan 	吃完飯	c=2 d=0.000939653 t=36547
chi zi 	池子	c=1 d=2.57457e-08 t=36547
chong 	衝	c=2 d=3.57189e-07 t=36547
chong 	重	c=6 d=0.631542 t=36547
chong dian qi 	充電器	c=1 d=1.43973e-23 t=36547
chong ding xiang 	重定向	c=2 d=0.00361919 t=36547
chong fa 	重發	c=3 d=0.149871 t=36547
chong fu 	重複	c=10 d=2.90934e-05 t=36547
chong fu de 	重複的	c=1 d=5.16571e-24 t=36547
chong gou 	重構	c=1 d=0.00023056 t=36547
chong kai 	重開	c=1 d=1.46707e-09 t=36547
chong lai 	重來	c=1 d=9.47291e-11 t=36547
chong le 	衝了	c=1 d=2.39757e-23 t=36547
chong pao 	重跑	c=7 d=0.0761923 t=36547
chong qi 	重啓	c=20 d=0.0605092 t=36547
chong shi 	重試	c=4 d=0.205081 t=36547
chong tu 	衝突	c=9 d=5.4626e-05 t=36547
chong xie 	重寫	c=5 d=0.465334 t=36547
chong xin 	重新	c=18 d=0.741811 t=36547
chong zheng 	重整	c=1 d=8.61441e-11 t=36547
chong zhi 	重置	c=3 d=2.5164e-06 t=36547
chong zhi 	重製	c=2 d=2.81023e-09 t=36547
chong zhuang 	重裝	c=3 d=0.0420036 t=36547
chou 	丑	c=3 d=0.00467746 t=36547
chou chou 	臭臭	c=1 d=1.24476e-17 t=36547
chou le 	抽了	c=2 d=0.00522135 t=36547
chou ti 	抽屜	c=1 d=1.08813e-23 t=36547
chou yang 	抽樣	c=14 d=0.00237 t=36547
chu 	出	c=24 d=0.310902 t=36547
chu 	初	c=2 d=1.25058e-13 t=36547
chu 	處	c=1 d=1.35055e-06 t=36547
chu 	除	c=4 d=0.00025654 t=36547
chu ban 	出版	c=1 d=0.273898 t=36547
chu bu 	初步	c=1 d=4.67985e-09 t=36547
chu chai 	出差	c=0 d=2.12646e-24 t=36547
chu de 	出的	c=3 d=2.30635e-11 t=36547
chu fa 	出發	c=1 d=1.213e-07 t=36547
chu fa 	觸發	c=2 d=7.08511e-05 t=36547
chu fa 	除法	c=1 d=8.51681e-24 t=36547
chu fei 	除非	c=2 d=0.33454 t=36547
chu ji 	初級	c=1 d=1.05435e-05 t=36547
chu kong ban 	觸控板	c=1 d=0.085435 t=36547
chu kou 	出口	c=4 d=0.230703 t=36547
chu lai 	出來	c=12 d=0.721786 t=36547
chu lai ba 	出來吧	c=1 d=0.585669 t=36547
chu lai de 	出來的	c=1 d=5.89206e-13 t=36547
chu lai le 	出來了	c=1 d=0.140156 t=36547
chu le 	出了	c=8 d=0.0848701 t=36547
chu le 	除了	c=11 d=0.0251994 t=36547
chu le dian 	除了點	c=1 d=0.0816756 t=36547
chu li 	處理	c=36 d=0.76963 t=36547
chu li de 	處理的	c=2 d=9.95351e-05 t=36547
chu li xia 	處理下	c=1 d=2.59055e-22 t=36547
chu men 	出門	c=2 d=0.000757869 t=36547
chu qi 	初七	c=1 d=6.54772e-19 t=36547
chu qu 	出去	c=10 d=0.115903 t=36547
chu qu 	除去	c=3 d=0.0146986 t=36547
chu shen 	初審	c=19 d=0.838799 t=36547
chu shi 	初始	c=1 d=1.53512e-13 t=36547
chu shi hua 	初始化	c=5 d=6.11357e-06 t=36547
chu shou 	出售	c=1 d=0.0042963 t=36547
chu wen ti 	出問題	c=2 d=0.951229 t=36547
chu xian 	出現	c=2 d=0.916546 t=36547
chu xian de 	出現的	c=1 d=0.900325 t=36547
chu xian guo 	出現過	c=1 d=0.00509243 t=36547
chu xu 	儲蓄	c=0 d=5.05739e-11 t=36547
chu xu ka 	儲蓄卡	c=1 d=5.08274e-10 t=36547
chu yi 	除以	c=1 d=1.66614e-06 t=36547
chu yi ge 	出一個	c=1 d=0.000710174 t=36547
chu zai 	處在	c=1 d=1.26663e-16 t=36547
chu zhan 	出戰	c=1 d=0.0692522 t=36547
chu zhan 	出站	c=1 d=0.0695994 t=36547
chuan 	串	c=2 d=0.357007 t=36547
chuan 	傳	c=22 d=0.417042 t=36547
chuan de 	穿的	c=1 d=1.56911e-06 t=36547
chuan gan qi 	傳感器	c=1 d=3.04791e-23 t=36547
chuan gei ni 	傳給你	c=1 d=0.0071546 t=36547
chuan jin qu 	傳進去	c=1 d=9.51877e-09 t=36547
chuan le 	傳了	c=2 d=5.2394e-12 t=36547
chuan le 	穿了	c=1 d=7.60089e-09 t=36547
chuan ru 	傳入	c=2 d=9.61771e-13 t=36547
chuan shu 	傳輸	c=5 d=1.53853 t=36547
chuan tong 	傳統	c=1 d=3.93937e-12 t=36547
chuang 	牀	c=1 d=3.13806e-13 t=36547
chuang jian 	創建	c=18 d=4.73807e-06 t=36547
chuang kou 	窗口	c=4 d=1 t=36547
chui 	吹	c=1 d=0.105399 t=36547
chui bei 	捶背	c=1 d=3.8827e-18 t=36547
chui guo 	吹過	c=1 d=2.98756e-23 t=36547
chui yi xia 	吹一下	c=1 d=9.89513e-24 t=36547
chun 	蠢	c=1 d=7.5996e-07 t=36547
chun jie 	春節	c=1 d=7.13977e-08 t=36547
chun jing 	純淨	c=1 d=2.33639e-13 t=36547
ci 	次	c=5 d=0.381905 t=36547
ci 	此	c=3 d=6.96705e-14 t=36547
ci 	詞	c=12 d=0.0458293 t=36547
ci ku 	詞庫	c=3 d=0.00151855 t=36547
ci li 	磁力	c=1 d=5.7298e-08 t=36547
ci pan 	磁盤	c=8 d=0.00062858 t=36547
ci shi 	此時	c=5 d=0.000217203 t=36547
ci shu 	次數	c=1 d=8.29382e-06 t=36547
ci ye 	刺謁	c=1 d=2.15786e-19 t=36547
cong 	從	c=27 d=1.73464 t=36547
cong 	聰	c=4 d=1.93613e-06 t=36547
cong ku 	從庫	c=2 d=1.57884e-16 t=36547
cong lin 	叢林	c=1 d=2.97579e-06 t=36547
cong shu yu 	從屬於	c=1 d=2.67363e-11 t=36547
cou 	湊	c=1 d=3.71438e-26 t=36547
cou he 	湊合	c=1 d=8.59792e-10 t=36547
cou he xia 	湊合下	c=1 d=8.61294e-09 t=36547
cou he zhe 	湊合着	c=1 d=9.22615e-24 t=36547
cu mei 	蹙眉	c=0 d=2.23244e-08 t=36547
cu ren 	粗人	c=1 d=6.74254e-11 t=36547
cui 	催	c=3 d=0.00618889 t=36547
cui 	崔	c=1 d=8.73242e-24 t=36547
cui le 	催了	c=1 d=0.238115 t=36547
cui wo 	催我	c=1 d=7.59289e-26 t=36547
cun 	存	c=15 d=0.0642094 t=36547
cun 	寸	c=4 d=3.78305e-06 t=36547
cun cheng 	存成	c=1 d=1.87207e-24 t=36547
cun chu 	存儲	c=7 d=0.211189 t=36547
cun dao 	存到	c=2 d=0.000160574 t=36547
cun de 	存的	c=6 d=2.45576e-11 t=36547
cun le 	存了	c=1 d=3.81892e-29 t=36547
cun zai 	存在	c=9 d=2.25449e-05 t=36547
cuo 	錯	c=7 d=0.035437 t=36547
cuo bie zi 	錯別字	c=1 d=4.08886e-09 t=36547
cuo de 	錯的	c=5 d=1.12339e-11 t=36547
cuo guai 	錯怪	c=1 d=4.0169e-06 t=36547
cuo jue 	錯覺	c=2 d=0.00535353 t=36547
cuo le 	錯了	c=4 d=0.0110803 t=36547
cuo shu ju 	錯數據	c=1 d=4.88428e-12 t=36547
cuo wu 	錯誤	c=13 d=0.0731678 t=36547
da 	噠	c=0 d=0.00131019 t=36547
da 	大	c=15 d=0.00315118 t=36547
da 	打	c=9 d=0.021499 t=36547
da 	搭	c=1 d=1.27693e-23 t=36547
da bao 	大寶	c=0 d=3.85336e-18 t=36547
da bao 	打包	c=6 d=2.59835e-06 t=36547
da bao bei 	大寶貝	c=2 d=7.04885e-16 t=36547
da bao bei 	打寶貝	c=2 d=8.36124e-13 t=36547
da biao 	達標	c=1 d=0.565525 t=36547
da bu fen 	大部分	c=8 d=0.0593389 t=36547
da chang 	大廠	c=1 d=4.15631e-25 t=36547
da chu lai 	打出來	c=0 d=1.421e-17 t=36547
da chu lai lai de 	打出來來的	c=1 d=1.42812e-16 t=36547
da cuo 	打錯	c=0 d=0.00135009 t=36547
da cuo zi 	打錯字	c=1 d=0.0135686 t=36547
da dan 	大膽	c=2 d=1.19783e-06 t=36547
da dao 	達到	c=2 d=1.58871e-05 t=36547
da de 	打得	c=1 d=0.000220415 t=36547
da dian hua 	打電話	c=1 d=0.0569831 t=36547
da dian shi 	大電視	c=1 d=1.20424e-10 t=36547
da duan 	大段	c=1 d=2.54982e-12 t=36547
da duan 	打斷	c=1 d=1.92645e-08 t=36547
da duo shu 	大多數	c=1 d=3.27514e-16 t=36547
da fa 	大法	c=1 d=1.07693e-19 t=36547
da fen 	打分	c=1 d=0.000391706 t=36547
da fu 	大幅	c=1 d=2.60673e-07 t=36547
da gai 	大概	c=4 d=0.786628 t=36547
da ge 	搭個	c=0 d=2.74084e-10 t=36547
da ge xian 	搭個線	c=1 d=2.75458e-09 t=36547
da gong si 	大公司	c=1 d=1.72813e-24 t=36547
da jia 	大家	c=3 d=2.52969e-07 t=36547
da jian 	搭建	c=3 d=0.380983 t=36547
da jiao dao 	打交道	c=1 d=2.69912e-05 t=36547
da ka 	打卡	c=2 d=0.0138427 t=36547
da kai 	打開	c=34 d=0.181832 t=36547
da kai le 	打開了	c=1 d=1.45772e-22 t=36547
da keng 	大坑	c=1 d=1.51067e-30 t=36547
da lao 	大佬	c=102 d=2.27212 t=36547
da le 	大了	c=1 d=3.87874e-06 t=36547
da le 	打了	c=1 d=0.937067 t=36547
da li bao 	大禮包	c=1 d=0.0584257 t=36547
da ma jiang 	打麻將	c=1 d=8.48182e-05 t=36547
da pan 	大盤	c=9 d=1.59878 t=36547
da qin qin 	大親親	c=1 d=1.36199e-17 t=36547
da qu bie 	大區別	c=1 d=0.000850233 t=36547
da rao 	打擾	c=2 d=0.142987 t=36547
da ri zhi 	打日誌	c=1 d=0.00852289 t=36547
da sheng 	大聲	c=4 d=1.15426e-16 t=36547
da shi 	大事	c=1 d=2.46681e-05 t=36547
da shi 	大師	c=1 d=3.52722e-06 t=36547
da shi 	打溼	c=2 d=0.150516 t=36547
da suan 	打算	c=11 d=0.585669 t=36547
da ta 	大达	c=2 d=5.77146e-05 t=36547
da ting 	打聽	c=1 d=3.74788e-14 t=36547
da tong 	打通	c=2 d=1.24739e-29 t=36547
da tou 	大頭	c=2 d=0.0286491 t=36547
da tu 	大圖	c=4 d=0.463013 t=36547
da wan 	打完	c=1 d=1.19246e-12 t=36547
da xiao 	大小	c=3 d=0.00017252 t=36547
da xue 	大學	c=2 d=5.50701e-12 t=36547
da yi ma 	大姨媽	c=1 d=9.08261e-16 t=36547
da yin 	打印	c=7 d=0.00778933 t=36547
da you xi 	打遊戲	c=4 d=4.35975e-14 t=36547
da yu 	大於	c=4 d=1.77429e-11 t=36547
da zhi 	大致	c=1 d=6.13148e-11 t=36547
da zi 	打字	c=2 d=0.00755912 t=36547
dai 	帶	c=6 d=0.00110822 t=36547
dai 	待	c=2 d=0.00860854 t=36547
dai an mo 	帶按摩	c=1 d=7.60348e-13 t=36547
dai biao 	代表	c=5 d=0.000743363 t=36547
dai hui lai 	帶回來	c=0 d=1.44695e-24 t=36547
dai hui lai le ma 	帶回來了嗎	c=1 d=1.4542e-23 t=36547
dai hui qu 	帶回去	c=1 d=6.71462e-21 t=36547
dai le 	帶了	c=1 d=0.000380129 t=36547
dai li 	代理	c=4 d=1.88343e-07 t=36547
dai lu 	帶路	c=1 d=1.07324e-08 t=36547
dai ma 	代碼	c=92 d=1.21814 t=36547
dai ma li 	代碼裏	c=1 d=1.27827e-06 t=36547
dai qi lai 	帶起來	c=1 d=0.00402593 t=36547
dai shang 	帶上	c=9 d=0.0143357 t=36547
dai shu 	袋鼠	c=1 d=0.704688 t=36547
dai wan cheng 	待完成	c=1 d=1.87691e-25 t=36547
dai zhe 	帶着	c=1 d=1.74972e-23 t=36547
dai zi 	袋子	c=2 d=2.39528e-23 t=36547
dai zou 	帶走	c=1 d=9.99457e-24 t=36547
dan 	單	c=1 d=5.92261e-15 t=36547
dan 	淡	c=2 d=0.869358 t=36547
dan ce 	單測	c=1 d=0.000387808 t=36547
dan chou 	單抽	c=2 d=1.0336e-23 t=36547
dan ci 	單詞	c=7 d=4.70637e-07 t=36547
dan du 	單獨	c=12 d=0.657047 t=36547
dan ge 	單個	c=2 d=2.54534e-07 t=36547
dan mu 	彈幕	c=6 d=0.00154923 t=36547
dan ren 	單人	c=1 d=0.00392653 t=36547
dan sheng 	誕生	c=1 d=1.26555e-06 t=36547
dan shi 	但是	c=56 d=0.246629 t=36547
dan wei 	單位	c=6 d=0.355226 t=36547
dan wu 	耽誤	c=0 d=5.23843e-13 t=36547
dan wu shi 	耽誤事	c=1 d=5.26468e-12 t=36547
dan xian cheng 	单线程	c=2 d=4.7069e-21 t=36547
dan xin 	擔心	c=2 d=1.44852e-06 t=36547
dan xin de 	擔心的	c=1 d=8.72796e-18 t=36547
dan yin hao 	單引號	c=1 d=9.78334e-08 t=36547
dang 	當	c=7 d=0.000201444 t=36547
dang bu liao 	當不了	c=1 d=1.47187e-18 t=36547
dang guo 	當過	c=1 d=7.09427e-21 t=36547
dang hui shi 	當回事	c=1 d=7.38128e-17 t=36547
dang qian 	當前	c=22 d=1.04117 t=36547
dang ran 	當然	c=2 d=6.92994e-10 t=36547
dang shi 	當時	c=8 d=0.425283 t=36547
dang wo 	當我	c=1 d=0.229925 t=36547
dang yue 	當月	c=14 d=0.16781 t=36547
dang zhe 	當着	c=1 d=4.04748e-07 t=36547
dang zuo 	當作	c=1 d=2.4933e-13 t=36547
dao 	倒	c=2 d=8.59802e-18 t=36547
dao 	刀	c=1 d=0.00238156 t=36547
dao 	到	c=102 d=1.70115 t=36547
dao 	導	c=3 d=2.11916e-12 t=36547
dao 	道	c=1 d=8.96139e-05 t=36547
dao bi 	倒閉	c=1 d=0.0132999 t=36547
dao chu 	導出	c=16 d=0.414299 t=36547
dao gong si 	到公司	c=1 d=3.67305e-12 t=36547
dao hang 	導航	c=2 d=2.09664e-08 t=36547
dao ji shi 	倒計時	c=1 d=3.02282e-14 t=36547
dao jia 	到家	c=1 d=0.0480747 t=36547
dao le 	到了	c=4 d=9.3287e-07 t=36547
dao li 	道理	c=3 d=7.79199e-07 t=36547
dao na 	到哪	c=0 d=1.26422e-24 t=36547
dao na le 	到哪了	c=2 d=0.752014 t=36547
dao qi 	到期	c=2 d=8.29382e-06 t=36547
dao ru 	導入	c=5 d=0.201897 t=36547
dao shi hou 	到時候	c=4 d=9.00631e-05 t=36547
dao shou 	到手	c=1 d=7.99332e-13 t=36547
dao shu 	倒數	c=1 d=3.38074e-07 t=36547
dao tong 	導通	c=1 d=4.84654e-09 t=36547
dao wo 	到我	c=1 d=0.0867261 t=36547
dao xian zai 	到現在	c=1 d=0.00283702 t=36547
dao zhi 	導致	c=5 d=0.0372538 t=36547
dao zhi de 	導致的	c=1 d=3.30862e-18 t=36547
de 	得	c=3 d=2.22244e-13 t=36547
de 	的	c=1375 d=9.28127 t=36547
de chu 	得出	c=2 d=0.00937227 t=36547
de dao 	得到	c=1 d=6.24026e-12 t=36547
de duo 	得多	c=0 d=0.0509156 t=36547
de fen 	得分	c=4 d=0.00013776 t=36547
de lu 	的路	c=1 d=0.0066205 t=36547
de ma 	的嗎	c=1 d=1.80491e-06 t=36547
de shi hou 	的時候	c=0 d=1.79127e-06 t=36547
deng 	燈	c=1 d=2.2022e-23 t=36547
deng 	登	c=6 d=0.000323088 t=36547
deng 	等	c=21 d=0.323033 t=36547
deng bu jin qu 	登不進去	c=1 d=4.24546e-10 t=36547
deng bu shang qu 	登不上去	c=1 d=0.00324708 t=36547
deng dai 	等待	c=4 d=7.82503e-21 t=36547
deng kuan 	等款	c=1 d=0.000177774 t=36547
deng le 	瞪了	c=1 d=2.70004e-09 t=36547
deng lu 	登錄	c=22 d=0.744532 t=36547
deng ta men 	等他們	c=1 d=2.59417e-09 t=36547
deng wo 	等我	c=2 d=0.000152248 t=36547
deng yu 	等於	c=1 d=1.28866e-13 t=36547
deng zhe 	等着	c=1 d=1.21738e-20 t=36547
di 	低	c=6 d=0.0930145 t=36547
di 	第	c=2 d=0.0129715 t=36547
di er 	第二	c=2 d=0.0237552 t=36547
di er ban 	第二版	c=1 d=0.000197455 t=36547
di er ci 	第二次	c=3 d=0.0162445 t=36547
di er ge 	第二個	c=1 d=3.39769e-07 t=36547
di er ji 	第二季	c=1 d=5.33408e-19 t=36547
di er nian 	第二年	c=1 d=0.00293808 t=36547
di fang 	地方	c=28 d=0.721209 t=36547
di jia 	低價	c=1 d=2.41796e-05 t=36547
di qu 	地區	c=1 d=6.90125e-20 t=36547
di san 	第三	c=0 d=4.39131e-26 t=36547
di san ban 	第三版	c=1 d=0.0812682 t=36547
di san bu 	第三步	c=1 d=5.91536e-30 t=36547
di san fang 	第三方	c=4 d=3.87202e-15 t=36547
di san ye 	第三頁	c=1 d=4.41332e-25 t=36547
di su 	低俗	c=1 d=4.11929e-08 t=36547
di tie 	地鐵	c=1 d=0.465334 t=36547
di tou 	低頭	c=1 d=3.70038e-11 t=36547
di yi 	第一	c=2 d=0.00621991 t=36547
di yi ban 	第一版	c=1 d=1.0631e-14 t=36547
di yi ci 	第一次	c=4 d=0.0161635 t=36547
di yi ci qu 	第一次去	c=1 d=2.09622e-31 t=36547
di yi ge 	第一個	c=4 d=0.0100432 t=36547
di yi ge ren 	第一個人	c=1 d=0.0992613 t=36547
di yi hang 	第一行	c=1 d=1.08458e-14 t=36547
di yi nian 	第一年	c=1 d=0.00289433 t=36547
di yu 	地獄	c=1 d=1.00395e-17 t=36547
di zhi 	地址	c=19 d=0.173355 t=36547
dian 	顛	c=1 d=2.38359e-13 t=36547
dian 	點	c=75 d=0.788106 t=36547
dian ban 	點半	c=8 d=0.26982 t=36547
dian chi 	電池	c=1 d=2.39016e-16 t=36547
dian cuo le 	點錯了	c=1 d=1.49335e-12 t=36547
dian de 	點的	c=1 d=3.45738e-06 t=36547
dian dian 	點點	c=1 d=8.87978e-15 t=36547
dian hua 	電話	c=4 d=8.42399e-16 t=36547
dian kai 	點開	c=2 d=2.22093e-05 t=36547
dian le 	點了	c=2 d=3.77321e-05 t=36547
dian nao 	電腦	c=12 d=1.06869 t=36547
dian nao shang 	電腦上	c=4 d=3.41414e-05 t=36547
dian pu 	店鋪	c=1 d=0.00219846 t=36547
dian shi 	電視	c=1 d=4.76206e-08 t=36547
dian shi ju 	電視劇	c=1 d=1.65953e-18 t=36547
dian wai mai 	點外賣	c=1 d=0.00029902 t=36547
dian xin 	電信	c=1 d=5.41285e-15 t=36547
dian ya 	電壓	c=1 d=0.0934807 t=36547
dian yi xia 	點一下	c=3 d=0.00603608 t=36547
dian ying 	電影	c=12 d=1.01918e-05 t=36547
dian yuan 	電源	c=1 d=6.68682e-31 t=36547
dian zan 	點讚	c=1 d=4.70171e-05 t=36547
dian zi 	電子	c=1 d=0.282239 t=36547
dian zi ban 	電子版	c=1 d=0.316637 t=36547
dian zi shu 	電子書	c=1 d=1.09321e-19 t=36547
dian zou 	點走	c=2 d=0.00102814 t=36547
dian zuo you 	點左右	c=1 d=3.65286e-06 t=36547
diao 	吊	c=5 d=0.000143382 t=36547
diao 	屌	c=1 d=2.14265e-24 t=36547
diao 	掉	c=9 d=0.0402228 t=36547
diao 	調	c=8 d=0.000616022 t=36547
diao 	釣	c=1 d=0.0158434 t=36547
diao cha 	調查	c=4 d=0.000655574 t=36547
diao le 	吊了	c=0 d=1.66784e-19 t=36547
diao le 	掉了	c=1 d=7.54603e-12 t=36547
diao yan 	調研	c=1 d=1.80086e-09 t=36547
diao yong 	調用	c=10 d=0.0115047 t=36547
die dai 	迭代	c=1 d=0.010358 t=36547
die le 	跌了	c=2 d=4.59034e-05 t=36547
ding 	定	c=1 d=0.618783 t=36547
ding 	訂	c=1 d=0.423162 t=36547
ding 	釘	c=1 d=1.50913e-18 t=36547
ding 	頂	c=0 d=0.00850088 t=36547
ding bu zhu 	頂不住	c=1 d=2.52702e-24 t=36547
ding ding 	釘釘	c=17 d=0.771052 t=36547
